# venue: binance
# source: https://fapi.binance.com/fapi/v1/fundingRate
# fetched_at: 2026-08-10T17:53:40Z
# caveat: Historical funding from the source venue (public, free). Cross-venue proxy for Coinbase-INTX funding; rates correlate but are not identical. ts=epoch seconds UTC. OI not available historically.
ts,coin,venue,funding_rate,funding_annualized,mark_price,open_interest,source
1608537600,AAVE,binance,0.00083922,0.9189459,,,https://fapi.binance.com/fapi/v1/fundingRate
1608566400,AAVE,binance,0.00099119,1.0853530500000002,,,https://fapi.binance.com/fapi/v1/fundingRate
1608595200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608624000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608652800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608681600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608710400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608739200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608768000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608796800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608825600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608854400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608883200,AAVE,binance,-0.00024764,-0.27116579999999996,,,https://fapi.binance.com/fapi/v1/fundingRate
1608912000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608940800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608969600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1608998400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1609027200,AAVE,binance,0.00015253,0.16702035,,,https://fapi.binance.com/fapi/v1/fundingRate
1609056000,AAVE,binance,0.00021013,0.23009235,,,https://fapi.binance.com/fapi/v1/fundingRate
1609084800,AAVE,binance,0.00046263,0.50657985,,,https://fapi.binance.com/fapi/v1/fundingRate
1609113600,AAVE,binance,0.00057118,0.6254421,,,https://fapi.binance.com/fapi/v1/fundingRate
1609142400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1609171200,AAVE,binance,0.00050677,0.5549131500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1609200000,AAVE,binance,0.00068811,0.7534804500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1609228800,AAVE,binance,0.00049317,0.5400211500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1609257600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1609286400,AAVE,binance,0.0001479,0.1619505,,,https://fapi.binance.com/fapi/v1/fundingRate
1609315200,AAVE,binance,-0.00043485,-0.47616075,,,https://fapi.binance.com/fapi/v1/fundingRate
1609344000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1609372800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1609401600,AAVE,binance,0.00024734,0.27083729999999995,,,https://fapi.binance.com/fapi/v1/fundingRate
1609430400,AAVE,binance,0.00029211,0.31986045,,,https://fapi.binance.com/fapi/v1/fundingRate
1609459200,AAVE,binance,0.00054344,0.5950668,,,https://fapi.binance.com/fapi/v1/fundingRate
1609488000,AAVE,binance,0.00055375,0.60635625,,,https://fapi.binance.com/fapi/v1/fundingRate
1609516800,AAVE,binance,0.00081465,0.89204175,,,https://fapi.binance.com/fapi/v1/fundingRate
1609545600,AAVE,binance,0.00047798,0.5233881,,,https://fapi.binance.com/fapi/v1/fundingRate
1609574400,AAVE,binance,0.0005573,0.6102435,,,https://fapi.binance.com/fapi/v1/fundingRate
1609603200,AAVE,binance,0.00048861,0.53502795,,,https://fapi.binance.com/fapi/v1/fundingRate
1609632000,AAVE,binance,0.0005221,0.5716994999999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1609660800,AAVE,binance,0.00084721,0.92769495,,,https://fapi.binance.com/fapi/v1/fundingRate
1609689600,AAVE,binance,0.00048695,0.53321025,,,https://fapi.binance.com/fapi/v1/fundingRate
1609718400,AAVE,binance,0.00195531,2.14106445,,,https://fapi.binance.com/fapi/v1/fundingRate
1609747200,AAVE,binance,0.00227467,2.49076365,,,https://fapi.binance.com/fapi/v1/fundingRate
1609776000,AAVE,binance,0.00064467,0.70591365,,,https://fapi.binance.com/fapi/v1/fundingRate
1609804800,AAVE,binance,0.00076681,0.8396569500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1609833600,AAVE,binance,0.0005071,0.5552745,,,https://fapi.binance.com/fapi/v1/fundingRate
1609862400,AAVE,binance,0.00032671,0.35774745,,,https://fapi.binance.com/fapi/v1/fundingRate
1609891200,AAVE,binance,0.00079053,0.86563035,,,https://fapi.binance.com/fapi/v1/fundingRate
1609920000,AAVE,binance,0.00134729,1.47528255,,,https://fapi.binance.com/fapi/v1/fundingRate
1609948800,AAVE,binance,0.0031673,3.4681935,,,https://fapi.binance.com/fapi/v1/fundingRate
1609977600,AAVE,binance,0.0009824,1.075728,,,https://fapi.binance.com/fapi/v1/fundingRate
1610006400,AAVE,binance,0.00258451,2.83003845,,,https://fapi.binance.com/fapi/v1/fundingRate
1610035200,AAVE,binance,0.00353911,3.8753254499999996,,,https://fapi.binance.com/fapi/v1/fundingRate
1610064000,AAVE,binance,0.00173768,1.9027596,,,https://fapi.binance.com/fapi/v1/fundingRate
1610092800,AAVE,binance,0.0002664,0.291708,,,https://fapi.binance.com/fapi/v1/fundingRate
1610121600,AAVE,binance,0.0017586,1.925667,,,https://fapi.binance.com/fapi/v1/fundingRate
1610150400,AAVE,binance,0.00065061,0.7124179500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1610179200,AAVE,binance,0.0009053,0.9913035,,,https://fapi.binance.com/fapi/v1/fundingRate
1610208000,AAVE,binance,0.00186153,2.03837535,,,https://fapi.binance.com/fapi/v1/fundingRate
1610236800,AAVE,binance,0.00200263,2.19287985,,,https://fapi.binance.com/fapi/v1/fundingRate
1610265600,AAVE,binance,0.0032744,3.5854679999999997,,,https://fapi.binance.com/fapi/v1/fundingRate
1610294400,AAVE,binance,0.00043225,0.47331375000000003,,,https://fapi.binance.com/fapi/v1/fundingRate
1610323200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610352000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610380800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610409600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610438400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610467200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610496000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610524800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610553600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610582400,AAVE,binance,0.00057269,0.6270955500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1610611200,AAVE,binance,0.00018057,0.19772415,,,https://fapi.binance.com/fapi/v1/fundingRate
1610640000,AAVE,binance,0.00062289,0.68206455,,,https://fapi.binance.com/fapi/v1/fundingRate
1610668800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610697600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610726400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610755200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610784000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610812800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610841600,AAVE,binance,0.00045948,0.5031306,,,https://fapi.binance.com/fapi/v1/fundingRate
1610870400,AAVE,binance,0.00079523,0.8707768499999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1610899200,AAVE,binance,0.00079346,0.8688387,,,https://fapi.binance.com/fapi/v1/fundingRate
1610928000,AAVE,binance,0.00032309,0.35378355,,,https://fapi.binance.com/fapi/v1/fundingRate
1610956800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1610985600,AAVE,binance,0.00057461,0.62919795,,,https://fapi.binance.com/fapi/v1/fundingRate
1611014400,AAVE,binance,0.00052864,0.5788608000000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1611043200,AAVE,binance,0.00182205,1.99514475,,,https://fapi.binance.com/fapi/v1/fundingRate
1611072000,AAVE,binance,0.00165091,1.80774645,,,https://fapi.binance.com/fapi/v1/fundingRate
1611100800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611129600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611158400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611187200,AAVE,binance,0.00010167,0.11132864999999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1611216000,AAVE,binance,0.00101218,1.1083371,,,https://fapi.binance.com/fapi/v1/fundingRate
1611244800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611273600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611302400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611331200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611360000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611388800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611417600,AAVE,binance,0.00046961,0.5142229500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1611446400,AAVE,binance,0.00078073,0.85489935,,,https://fapi.binance.com/fapi/v1/fundingRate
1611475200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611504000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611532800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611561600,AAVE,binance,0.00065723,0.71966685,,,https://fapi.binance.com/fapi/v1/fundingRate
1611590400,AAVE,binance,0.0003879,0.4247505,,,https://fapi.binance.com/fapi/v1/fundingRate
1611619200,AAVE,binance,0.00016389,0.17945955,,,https://fapi.binance.com/fapi/v1/fundingRate
1611648000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611676800,AAVE,binance,0.00032948,0.3607806,,,https://fapi.binance.com/fapi/v1/fundingRate
1611705600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611734400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611763200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1611792000,AAVE,binance,0.00040602,0.4445919,,,https://fapi.binance.com/fapi/v1/fundingRate
1611820800,AAVE,binance,0.00046411,0.50820045,,,https://fapi.binance.com/fapi/v1/fundingRate
1611849600,AAVE,binance,0.0005517,0.6041115,,,https://fapi.binance.com/fapi/v1/fundingRate
1611878400,AAVE,binance,0.00052495,0.57482025,,,https://fapi.binance.com/fapi/v1/fundingRate
1611907200,AAVE,binance,0.00014145,0.15488775,,,https://fapi.binance.com/fapi/v1/fundingRate
1611936000,AAVE,binance,0.00268352,2.9384544,,,https://fapi.binance.com/fapi/v1/fundingRate
1611964800,AAVE,binance,0.0009853,1.0789035,,,https://fapi.binance.com/fapi/v1/fundingRate
1611993600,AAVE,binance,0.00108977,1.1932981500000002,,,https://fapi.binance.com/fapi/v1/fundingRate
1612022400,AAVE,binance,0.00124193,1.35991335,,,https://fapi.binance.com/fapi/v1/fundingRate
1612051200,AAVE,binance,0.00102321,1.12041495,,,https://fapi.binance.com/fapi/v1/fundingRate
1612080000,AAVE,binance,0.00121419,1.32953805,,,https://fapi.binance.com/fapi/v1/fundingRate
1612108800,AAVE,binance,0.00066655,0.72987225,,,https://fapi.binance.com/fapi/v1/fundingRate
1612137600,AAVE,binance,0.00038874,0.4256703,,,https://fapi.binance.com/fapi/v1/fundingRate
1612166400,AAVE,binance,0.00095603,1.04685285,,,https://fapi.binance.com/fapi/v1/fundingRate
1612195200,AAVE,binance,0.00175033,1.91661135,,,https://fapi.binance.com/fapi/v1/fundingRate
1612224000,AAVE,binance,0.00027304,0.2989788,,,https://fapi.binance.com/fapi/v1/fundingRate
1612252800,AAVE,binance,0.00115428,1.2639365999999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1612281600,AAVE,binance,0.00072662,0.7956489,,,https://fapi.binance.com/fapi/v1/fundingRate
1612310400,AAVE,binance,0.00180335,1.97466825,,,https://fapi.binance.com/fapi/v1/fundingRate
1612339200,AAVE,binance,0.00079159,0.86679105,,,https://fapi.binance.com/fapi/v1/fundingRate
1612368000,AAVE,binance,0.00059744,0.6541968,,,https://fapi.binance.com/fapi/v1/fundingRate
1612396800,AAVE,binance,0.00011297,0.12370215,,,https://fapi.binance.com/fapi/v1/fundingRate
1612425600,AAVE,binance,0.00322689,3.53344455,,,https://fapi.binance.com/fapi/v1/fundingRate
1612454400,AAVE,binance,0.00149256,1.6343532,,,https://fapi.binance.com/fapi/v1/fundingRate
1612483200,AAVE,binance,0.0016358,1.791201,,,https://fapi.binance.com/fapi/v1/fundingRate
1612512000,AAVE,binance,0.0028173,3.0849435,,,https://fapi.binance.com/fapi/v1/fundingRate
1612540800,AAVE,binance,0.00348071,3.81137745,,,https://fapi.binance.com/fapi/v1/fundingRate
1612569600,AAVE,binance,0.00232378,2.5445391,,,https://fapi.binance.com/fapi/v1/fundingRate
1612598400,AAVE,binance,0.00156387,1.71243765,,,https://fapi.binance.com/fapi/v1/fundingRate
1612627200,AAVE,binance,0.00170092,1.8625074000000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1612656000,AAVE,binance,0.00291165,3.18825675,,,https://fapi.binance.com/fapi/v1/fundingRate
1612684800,AAVE,binance,0.00121168,1.3267896,,,https://fapi.binance.com/fapi/v1/fundingRate
1612713600,AAVE,binance,0.00123711,1.35463545,,,https://fapi.binance.com/fapi/v1/fundingRate
1612742400,AAVE,binance,0.00016623,0.18202185,,,https://fapi.binance.com/fapi/v1/fundingRate
1612771200,AAVE,binance,0.00047814,0.5235633,,,https://fapi.binance.com/fapi/v1/fundingRate
1612800000,AAVE,binance,0.00367381,4.02282195,,,https://fapi.binance.com/fapi/v1/fundingRate
1612828800,AAVE,binance,0.00342318,3.7483821,,,https://fapi.binance.com/fapi/v1/fundingRate
1612857600,AAVE,binance,0.00488595,5.35011525,,,https://fapi.binance.com/fapi/v1/fundingRate
1612886400,AAVE,binance,0.00352072,3.8551884000000003,,,https://fapi.binance.com/fapi/v1/fundingRate
1612915200,AAVE,binance,0.00378235,4.14167325,,,https://fapi.binance.com/fapi/v1/fundingRate
1612944000,AAVE,binance,0.00529812,5.8014414,,,https://fapi.binance.com/fapi/v1/fundingRate
1612972800,AAVE,binance,0.00124429,1.3624975499999998,,,https://fapi.binance.com/fapi/v1/fundingRate
1613001600,AAVE,binance,0.00097369,1.06619055,,,https://fapi.binance.com/fapi/v1/fundingRate
1613030400,AAVE,binance,0.00148569,1.62683055,,,https://fapi.binance.com/fapi/v1/fundingRate
1613059200,AAVE,binance,0.00307076,3.3624822,,,https://fapi.binance.com/fapi/v1/fundingRate
1613088000,AAVE,binance,0.00237612,2.6018513999999997,,,https://fapi.binance.com/fapi/v1/fundingRate
1613116800,AAVE,binance,0.00257917,2.82419115,,,https://fapi.binance.com/fapi/v1/fundingRate
1613145600,AAVE,binance,0.00416143,4.55676585,,,https://fapi.binance.com/fapi/v1/fundingRate
1613174400,AAVE,binance,0.00504119,5.52010305,,,https://fapi.binance.com/fapi/v1/fundingRate
1613203200,AAVE,binance,0.00446739,4.89179205,,,https://fapi.binance.com/fapi/v1/fundingRate
1613232000,AAVE,binance,0.00206334,2.2593573,,,https://fapi.binance.com/fapi/v1/fundingRate
1613260800,AAVE,binance,0.00379957,4.16052915,,,https://fapi.binance.com/fapi/v1/fundingRate
1613289600,AAVE,binance,0.00309012,3.3836814,,,https://fapi.binance.com/fapi/v1/fundingRate
1613318400,AAVE,binance,0.00272036,2.9787942,,,https://fapi.binance.com/fapi/v1/fundingRate
1613347200,AAVE,binance,0.00238657,2.61329415,,,https://fapi.binance.com/fapi/v1/fundingRate
1613376000,AAVE,binance,0.00045022,0.49299089999999995,,,https://fapi.binance.com/fapi/v1/fundingRate
1613404800,AAVE,binance,0.0008101,0.8870595,,,https://fapi.binance.com/fapi/v1/fundingRate
1613433600,AAVE,binance,0.00126359,1.38363105,,,https://fapi.binance.com/fapi/v1/fundingRate
1613462400,AAVE,binance,0.00092061,1.00806795,,,https://fapi.binance.com/fapi/v1/fundingRate
1613491200,AAVE,binance,0.0009565,1.0473675,,,https://fapi.binance.com/fapi/v1/fundingRate
1613520000,AAVE,binance,0.00073285,0.8024707499999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1613548800,AAVE,binance,0.00062832,0.6880104,,,https://fapi.binance.com/fapi/v1/fundingRate
1613577600,AAVE,binance,0.00214521,2.34900495,,,https://fapi.binance.com/fapi/v1/fundingRate
1613606400,AAVE,binance,0.00223355,2.44573725,,,https://fapi.binance.com/fapi/v1/fundingRate
1613635200,AAVE,binance,0.00233515,2.55698925,,,https://fapi.binance.com/fapi/v1/fundingRate
1613664000,AAVE,binance,0.00216931,2.37539445,,,https://fapi.binance.com/fapi/v1/fundingRate
1613692800,AAVE,binance,0.00261578,2.8642790999999996,,,https://fapi.binance.com/fapi/v1/fundingRate
1613721600,AAVE,binance,0.00232289,2.54356455,,,https://fapi.binance.com/fapi/v1/fundingRate
1613750400,AAVE,binance,0.0040138,4.395111,,,https://fapi.binance.com/fapi/v1/fundingRate
1613779200,AAVE,binance,0.00088272,0.9665784000000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1613808000,AAVE,binance,0.00386898,4.2365331,,,https://fapi.binance.com/fapi/v1/fundingRate
1613836800,AAVE,binance,0.00478478,5.2393341,,,https://fapi.binance.com/fapi/v1/fundingRate
1613865600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1613894400,AAVE,binance,0.00057438,0.6289461,,,https://fapi.binance.com/fapi/v1/fundingRate
1613923200,AAVE,binance,0.00110357,1.2084091499999998,,,https://fapi.binance.com/fapi/v1/fundingRate
1613952000,AAVE,binance,0.00076961,0.84272295,,,https://fapi.binance.com/fapi/v1/fundingRate
1613980800,AAVE,binance,0.00055615,0.60898425,,,https://fapi.binance.com/fapi/v1/fundingRate
1614009600,AAVE,binance,-0.00100601,-1.1015809500000002,,,https://fapi.binance.com/fapi/v1/fundingRate
1614038400,AAVE,binance,0.00057154,0.6258363,,,https://fapi.binance.com/fapi/v1/fundingRate
1614067200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614096000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614124800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614153600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614182400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614211200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614240000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614268800,AAVE,binance,0.00025891,0.28350645,,,https://fapi.binance.com/fapi/v1/fundingRate
1614297600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614326400,AAVE,binance,-9.217e-05,-0.10092614999999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1614355200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614384000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614412800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614441600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614470400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614499200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614528000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614556800,AAVE,binance,0.00031482,0.3447279,,,https://fapi.binance.com/fapi/v1/fundingRate
1614585600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614614400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614643200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614672000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614700800,AAVE,binance,0.00038717,0.42395115,,,https://fapi.binance.com/fapi/v1/fundingRate
1614729600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614758400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614787200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614816000,AAVE,binance,0.00016774,0.18367529999999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1614844800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614873600,AAVE,binance,0.00042593,0.46639335,,,https://fapi.binance.com/fapi/v1/fundingRate
1614902400,AAVE,binance,0.00011251,0.12319845,,,https://fapi.binance.com/fapi/v1/fundingRate
1614931200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614960000,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1614988800,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1615017600,AAVE,binance,0.00039812,0.43594140000000003,,,https://fapi.binance.com/fapi/v1/fundingRate
1615046400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1615075200,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1615104000,AAVE,binance,0.00033446,0.3662337,,,https://fapi.binance.com/fapi/v1/fundingRate
1615132800,AAVE,binance,-0.0015412,-1.687614,,,https://fapi.binance.com/fapi/v1/fundingRate
1615161600,AAVE,binance,-0.00084776,-0.9282972,,,https://fapi.binance.com/fapi/v1/fundingRate
1615190400,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1615219200,AAVE,binance,0.00075849,0.83054655,,,https://fapi.binance.com/fapi/v1/fundingRate
1615248000,AAVE,binance,0.00112869,1.2359155499999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1615276800,AAVE,binance,0.00089302,0.9778569,,,https://fapi.binance.com/fapi/v1/fundingRate
1615305600,AAVE,binance,0.00192307,2.10576165,,,https://fapi.binance.com/fapi/v1/fundingRate
1615334400,AAVE,binance,0.00219721,2.40594495,,,https://fapi.binance.com/fapi/v1/fundingRate
1615363200,AAVE,binance,0.00137753,1.50839535,,,https://fapi.binance.com/fapi/v1/fundingRate
1615392000,AAVE,binance,0.00148605,1.62722475,,,https://fapi.binance.com/fapi/v1/fundingRate
1615420800,AAVE,binance,0.00058478,0.6403341,,,https://fapi.binance.com/fapi/v1/fundingRate
1615449600,AAVE,binance,0.00036682,0.4016679,,,https://fapi.binance.com/fapi/v1/fundingRate
1615478400,AAVE,binance,0.00123836,1.3560041999999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1615507200,AAVE,binance,0.0019621,2.1484995000000002,,,https://fapi.binance.com/fapi/v1/fundingRate
1615536000,AAVE,binance,0.00148861,1.6300279500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1615564800,AAVE,binance,0.00061681,0.67540695,,,https://fapi.binance.com/fapi/v1/fundingRate
1615593600,AAVE,binance,0.00021781,0.23850195,,,https://fapi.binance.com/fapi/v1/fundingRate
1615622400,AAVE,binance,0.00099989,1.09487955,,,https://fapi.binance.com/fapi/v1/fundingRate
1615651200,AAVE,binance,0.0015957,1.7472915,,,https://fapi.binance.com/fapi/v1/fundingRate
1615680000,AAVE,binance,0.00152158,1.6661301,,,https://fapi.binance.com/fapi/v1/fundingRate
1615708800,AAVE,binance,0.00170799,1.87024905,,,https://fapi.binance.com/fapi/v1/fundingRate
1615737600,AAVE,binance,0.00169405,1.8549847499999998,,,https://fapi.binance.com/fapi/v1/fundingRate
1615766400,AAVE,binance,0.00152377,1.66852815,,,https://fapi.binance.com/fapi/v1/fundingRate
1615795200,AAVE,binance,0.00118738,1.3001811,,,https://fapi.binance.com/fapi/v1/fundingRate
1615824000,AAVE,binance,0.00049389,0.54080955,,,https://fapi.binance.com/fapi/v1/fundingRate
1615852800,AAVE,binance,0.00023943,0.26217585,,,https://fapi.binance.com/fapi/v1/fundingRate
1615881600,AAVE,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1615910400,AAVE,binance,0.00055273,0.60523935,,,https://fapi.binance.com/fapi/v1/fundingRate
1615939200,AAVE,binance,0.00115395,1.26357525,,,https://fapi.binance.com/fapi/v1/fundingRate
1615968000,AAVE,binance,0.00063162,0.6916239,,,https://fapi.binance.com/fapi/v1/fundingRate
1615996800,AAVE,binance,0.00070681,0.77395695,,,https://fapi.binance.com/fapi/v1/fundingRate
1616025600,AAVE,binance,0.00108002,1.1826218999999998,,,https://fapi.binance.com/fapi/v1/fundingRate
1616054400,AAVE,binance,0.00093742,1.0264749,,,https://fapi.binance.com/fapi/v1/fundingRate
1616083200,AAVE,binance,0.00144995,1.58769525,,,https://fapi.binance.com/fapi/v1/fundingRate
1616112000,AAVE,binance,0.0010876,1.190922,,,https://fapi.binance.com/fapi/v1/fundingRate
1616140800,AAVE,binance,0.00135652,1.4853893999999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1616169600,AAVE,binance,0.00149131,1.6329844500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1616198400,AAVE,binance,0.00124634,1.3647423,,,https://fapi.binance.com/fapi/v1/fundingRate
1616227200,AAVE,binance,0.00170324,1.8650478,,,https://fapi.binance.com/fapi/v1/fundingRate
1616256000,AAVE,binance,0.00198808,2.1769476,,,https://fapi.binance.com/fapi/v1/fundingRate
1616284800,AAVE,binance,0.00116191,1.27229145,,,https://fapi.binance.com/fapi/v1/fundingRate
1616313600,AAVE,binance,0.0010269,1.1244555,,,https://fapi.binance.com/fapi/v1/fundingRate
